"Gene","Log2.MeanExpression.inAllSamples","logFC","FoldChange","pValue","FDR"
"SMIM3",5.68896997157441,2.51517395285296,5.71666580398744,0.0123171824967882,0.570168722468597
"FANCE",2.45161594876716,-2.35272667498964,-5.10788723308803,0.0123321857510204,0.570168722468597
"SLC27A2",2.76870542112216,2.02943713902268,4.082455440469,0.0123575072743658,0.570168722468597
"RPS24",9.94207583830263,0.911061006800882,1.88042792041337,0.012395632700849,0.570168722468597
"PLEKHG4",3.58993671805032,-3.58501159232716,-12.0004083394469,0.0124275783176169,0.570168722468597
"GRAMD2",-2.47111539416949,-5.04972729389803,-33.1222160288381,0.0125870679999017,0.574839604886198
"TSPYL2",6.54218395980021,1.60539573792856,3.04279204396207,0.0126916687182899,0.574839604886198
"ZNF229",-1.35985308286753,-5.2374262225405,-37.7244045114537,0.012753915560717,0.574839604886198
"AIG1",3.75526396458341,-1.79964254216132,-3.48133957170054,0.0127712776213472,0.574839604886198
"MXD1",6.4051169592055,1.4732368942372,2.7764412994074,0.0129028682102051,0.574839604886198
"SLC22A16",1.77247327936689,4.03528673210061,16.3961675427984,0.0129159813982055,0.574839604886198
"BAG4",4.03132548046734,1.7924083973593,3.46392668986231,0.0130348763016193,0.574839604886198
"SYCP2",2.18922330660446,-5.84006743302394,-57.284282002038,0.0130560362008378,0.574839604886198
"SARDH",0.961956097798976,-3.19157753566528,-9.13609426090306,0.0131043941502603,0.574839604886198
"MAMDC2",0.0367894232173254,5.06305912079811,33.4297143137065,0.0131454605084015,0.574839604886198
"RPL34",8.94399413254818,1.04362259140217,2.06139730611997,0.0131718181755226,0.574839604886198
"C3orf52",0.203890481565955,-4.84497934641551,-28.7398244907648,0.0132346978806593,0.574839604886198
"SLC25A28",5.16781243466585,1.19902824058821,2.29584976826326,0.0133780708039034,0.574839604886198
"HIGD1A",5.3224841371944,-1.76662647344964,-3.40257384740481,0.0134177890688679,0.574839604886198
"EREG",2.94302938890782,1.40596695367136,2.64995333364491,0.0134526186409708,0.574839604886198
"EFHC2",2.73312043202628,-3.18305244071219,-9.08226694368677,0.0134604096252734,0.574839604886198
"PTGDR2",-0.142760476015997,-3.34122611743297,-10.1346623379106,0.0135183600619656,0.574839604886198
"TUBA8",2.53668022426278,-4.78777211659803,-27.6225023694099,0.0135243692245661,0.574839604886198
"SYNGR1",3.62153419040414,3.49495967965298,11.2742509447021,0.0135694698609289,0.574839604886198
"PTX3",2.59189515866178,3.76849578479786,13.6279417865682,0.0136032498376716,0.574839604886198
"ABR",3.85235515898363,1.47456469146637,2.77899779815136,0.0136393917861617,0.574839604886198
"PPFIA4",-0.477400187319839,-3.63388564456098,-12.4139096389873,0.0138519029832054,0.574839604886198
"KIAA0754",1.99350901055919,-2.66375853646052,-6.33681780689031,0.0138626022333723,0.574839604886198
"BBS7",1.88788237543725,-1.65107893252217,-3.14068430265852,0.0139550862188893,0.574839604886198
"SYDE1",-0.514698359994875,-4.09262653707021,-17.0609554412005,0.0139894492238969,0.574839604886198
"CBX8",0.248809737445283,2.73383993070556,6.65223866966054,0.0140270972343566,0.574839604886198
"TANC2",3.99019355191093,-2.10527889508359,-4.30280928047765,0.0140773009135715,0.574839604886198
"CRYM",-0.802858646883048,-4.53974394485675,-23.2594317360904,0.0140787606967001,0.574839604886198
"MCL1",9.27698668571742,1.2082055961762,2.31050081144334,0.014088899145499,0.574839604886198
"RPL13",10.1463754223679,0.847609789012701,1.7995170718155,0.0141011825562904,0.574839604886198
"XIST",4.21579846253446,7.46546479184029,176.737551451064,0.0141458582917213,0.574839604886198
"CHST11",5.4637938800682,1.54328793504895,2.91457986558692,0.0141888165479954,0.574839604886198
"PCDHGB5",-1.50150071598276,-4.65272631604445,-25.1541810656412,0.0142751366800817,0.574839604886198
"PLVAP",1.1177993085826,-3.20889143020342,-9.24639778999136,0.0142801807662434,0.574839604886198
"ATP6V1B2",5.6230085304323,1.40455225437616,2.64735607674846,0.0143279599249399,0.574839604886198
"ADAM28",3.43055106931664,3.14949756383494,8.873464945841,0.0143384620212527,0.574839604886198
"TENM1",1.81474023942239,2.32890936274966,5.02425386613794,0.0143856788833097,0.574839604886198
"LOC100996351",0.992734959257383,2.75966357719154,6.77238305921711,0.0143901280731988,0.574839604886198
"CDCA7L",3.64548391746415,2.28358739990906,4.8688714143713,0.0144794462194296,0.574839604886198
"HERC2",6.46776213607212,-1.56393745877519,-2.95659669049397,0.0145985877717702,0.574839604886198
"RPL10",10.2536168452522,0.819333296632978,1.76459034536014,0.0146300729313553,0.574839604886198
"MS4A1",3.14363526838758,-3.10588726418749,-8.6092482237141,0.0147327763803329,0.574839604886198
"ARHGAP23",3.90588751288091,2.82791600772713,7.10047730338362,0.01478930994613,0.574839604886198
"LRRK1",3.43520941322411,2.24749859802256,4.74858802770594,0.0148053261659065,0.574839604886198
"MAN2B1",6.81196517025692,1.05788538682812,2.08187779652142,0.0148394452110355,0.574839604886198
"ICAM3",5.86503586568655,1.90696282779714,3.75018775796734,0.0148538458477676,0.574839604886198
"FAM127A",1.7242000073704,-3.92334320032584,-15.1720402642389,0.0149196356040641,0.574839604886198
"PROK2",1.72711664220041,7.07633418898408,134.954959818109,0.0149610328802451,0.574839604886198
"ASB13",2.47259837056294,2.03298869595054,4.09251781242075,0.0150652989254494,0.574839604886198
"WRAP73",3.85144574240124,1.24599874930271,2.3718269426432,0.0150679911894506,0.574839604886198
"MIR4740",-1.6181551006575,4.86912977580973,29.2249727776517,0.0152795139243185,0.574839604886198
"ZFAS1",6.77713011523469,1.54456653850306,2.91716408722148,0.0153877439858002,0.574839604886198
"HEBP1",3.84609248608375,1.92452728632949,3.79612444130566,0.0153959025998642,0.574839604886198
"RNASE1",2.7219267691877,-3.1373449025938,-8.79903251248462,0.0154198368286458,0.574839604886198
"BHLHE41",-1.17182766802043,4.29783197497783,19.6687310028621,0.0154569582154232,0.574839604886198
"TUBAL3",1.17906249015034,-3.64707801429012,-12.5279461753039,0.0154969038807164,0.574839604886198
"FTH1",10.1460493071297,1.75461263513733,3.37435704509924,0.0155237852039247,0.574839604886198
"TSPYL1",5.77330755484374,1.90442613435044,3.74359958935974,0.0155448004738088,0.574839604886198
"FAM129A",4.59692778608994,2.59311390719529,6.03399669883768,0.015551512712394,0.574839604886198
"ARMC8",6.25895659635873,-1.33875683169376,-2.52933272613971,0.01556300074816,0.574839604886198
"DSG2",1.1140060134217,-6.45345502696388,-87.636200194544,0.0155914101675279,0.574839604886198
"CIRBP-AS1",1.19936969432725,2.73413990584295,6.6536219929731,0.0155927995868926,0.574839604886198
"TJP2",4.54491076328483,-2.64566456317989,-6.25783909279815,0.0156304947009291,0.574839604886198
"RPS21",8.09008942099842,1.00967771563448,2.01346126175393,0.0156957033078038,0.574839604886198
"FOSL2",6.51429893826552,2.54132012762606,5.82121429285186,0.0157407643040592,0.574839604886198
"SUCNR1",1.22523127240164,3.98126906811595,15.7936100278906,0.0157715764781691,0.574839604886198
"PHLDA1",2.93961089604641,4.78931886717673,27.6521330480033,0.0158088682135197,0.574839604886198
"FKBP7",0.934523426357477,-2.84558213542102,-7.18795877907674,0.0158210977225669,0.574839604886198
"GALNT12",1.61319323373187,-2.53571078610782,-5.79862477747495,0.0158867496360643,0.574839604886198
"LRRC57",4.73660826053094,1.39938649434384,2.63789381940007,0.015900034621637,0.574839604886198
"SLC2A10",0.442372028372543,-3.57242525314055,-11.8961699096124,0.0160873229347234,0.574839604886198
"SLC12A7",4.98196768993652,2.7430612815196,6.69489431520661,0.0160878876718936,0.574839604886198
"GGT5",0.956509069287959,3.01333141721021,8.07426768580613,0.0160922058958151,0.574839604886198
"TMEM205",3.1481751076461,1.53689575830444,2.90169474661163,0.016107456867905,0.574839604886198
"U2AF1L4",4.26253290397142,1.38324868312683,2.60855107817065,0.0161208080981027,0.574839604886198
"DCUN1D3",1.51187185417129,2.45958344867969,5.50057885357086,0.0161413052582042,0.574839604886198
"CNKSR3",1.2715122651442,2.80611566622343,6.993989674952,0.0161457530516154,0.574839604886198
"UBQLN2",4.73974178693658,1.1076598794715,2.15495819107673,0.016149144191985,0.574839604886198
"NR1H2",5.91722294006947,1.15960010234955,2.23395496496558,0.0161709346081059,0.574839604886198
"MAMLD1",0.954541207133656,2.85099729782333,7.21498951332569,0.0162143655276216,0.574839604886198
"MYLK",1.85332885158129,-6.5573686727759,-94.1812961716535,0.0162249315930626,0.574839604886198
"NOCT",3.8596083521241,2.10463170398128,4.300879478766,0.0162542184609653,0.574839604886198
"AMN",0.815660401929754,3.61548197485005,12.2565579577168,0.016316445440791,0.574839604886198
"FUT4",5.57836703288157,2.44595308504755,5.44885494454665,0.0164013481888894,0.574839604886198
"PCGF1",2.51123750310802,1.61011323900165,3.05275802344725,0.0164898228695655,0.574839604886198
"ZNF154",2.02045863820764,-3.08476025773813,-8.48409195562292,0.0165033484092098,0.574839604886198
"BMPR2",2.91963708419119,-2.5544483717925,-5.87442796008785,0.0165064808827442,0.574839604886198
"CCDC154",0.329991168689574,2.45617437629732,5.4875963914882,0.0165914747717927,0.574839604886198
"ZNF598",6.12753558874886,1.26081646154329,2.39631316632898,0.0165926252774165,0.574839604886198
"CD99",6.67903901527509,2.08656415475236,4.24735340584427,0.016616337250147,0.574839604886198
"SPRTN",3.50633694936708,2.10630570553044,4.30587281229927,0.0166606846233335,0.574839604886198
"ZFYVE9",0.200257788954218,-2.91703977208007,-7.55294756927426,0.0167124835005085,0.574839604886198
"RPS4X",10.6622906428959,1.10506467887626,2.15108521616398,0.0167377552340389,0.574839604886198
"SLC2A4RG",4.84864610257197,1.31743782791255,2.4922310566291,0.0167825226801307,0.574839604886198
"BAMBI",2.80674618428295,-3.89724226466117,-14.9000189938994,0.0167836025225864,0.574839604886198
"MPL",3.11336005247795,-3.11574376617142,-8.6682680463972,0.0168108445111989,0.574839604886198
"ACTN1",6.5499678603012,-2.36082230056278,-5.1366305086375,0.0168174500346903,0.574839604886198
"KLF9",4.41508290194465,-1.78490571525594,-3.4459594269978,0.0168222623800283,0.574839604886198
"TOB1",3.98757063980589,2.50471248730969,5.67536227702965,0.016935595116901,0.574839604886198
"STAR",1.64915039553874,2.28142570711604,4.86158150021524,0.0169787111079818,0.574839604886198
"LCP2",6.03670111178813,-1.71217308528262,-3.27653986606302,0.0169799828278628,0.574839604886198
"NREP",5.04110957870677,-2.18981271115421,-4.5624625319104,0.0170439933056187,0.574839604886198
"ST6GAL1",4.24707091276276,-1.27560090091844,-2.42099634437852,0.0170932458039391,0.574839604886198
"KIAA1211",4.6552564725581,-2.10266023601518,-4.29500626569321,0.0170934157133347,0.574839604886198
"SPATA2",4.40135740476207,1.33783824042905,2.52772276467509,0.0171232476834883,0.574839604886198
"C1QTNF4",1.98093293663261,5.63920482365464,49.8390555228602,0.0171438161671533,0.574839604886198
"IFFO2",3.94130528401094,2.21267295822695,4.63533291377786,0.017207032199274,0.574839604886198
"MAPK8IP3",7.26683013116762,1.23537021374349,2.35441757016853,0.0172263587781054,0.574839604886198
"SELO",5.20483159188083,1.29471403735987,2.45328363066435,0.0172740084861174,0.574839604886198
"CD177",0.83316448494838,-5.41707474080572,-42.726959177163,0.0172989691888464,0.574839604886198
"RPS16",8.77558355585811,0.946605696225781,1.92733278310835,0.0173649519898808,0.574839604886198
"CHCHD7",3.81536609703966,-1.1941336800163,-2.2880739493491,0.0174415267702939,0.574839604886198
"IL6",-0.187800775038744,2.85996604719315,7.259982381979,0.0174656814885264,0.574839604886198
"MIPOL1",-2.97990739377745,-5.61787018751326,-49.1074562256084,0.0175241287147233,0.574839604886198
"TBCC",4.55108187508898,1.11584549537448,2.16721982405549,0.0175457943709546,0.574839604886198
"NEAT1",9.89184711917433,1.20242552200775,2.30126244254223,0.0175510237655925,0.574839604886198
"PXN",4.89923660334173,1.88738289439503,3.69963487329324,0.0175843456737078,0.574839604886198
"P4HA1",4.35630649413723,-1.08557601819341,-2.12222264364868,0.0176954424506201,0.575052071561631
"C6orf25",3.92364799752546,-4.27553954041323,-19.3671470167023,0.0177451270074918,0.575052071561631
"PIWIL4",2.47097491598049,1.77267829704411,3.41687695776334,0.0177567450405036,0.575052071561631
"FAM189B",3.08178577364575,-1.73872351999149,-3.33739748001264,0.0178341017847577,0.575052071561631
"PAK6",1.92147014313217,3.44487849198513,10.8895957396261,0.017856476806583,0.575052071561631
"CD59",5.69082612730083,2.28221152401174,4.86423026062563,0.0178979097435809,0.575052071561631
"NCAM1",2.995670089937,-7.44529797833882,-174.284200349363,0.0178997839161366,0.575052071561631
"RPL30",9.32530625756593,0.970560452782454,1.95960170608114,0.018024542427407,0.575052071561631
"FRY",3.27750023519753,2.48928988547487,5.61501503431116,0.018096154992882,0.575052071561631
"WDR91",4.83566135264815,1.70403030536063,3.2580986914284,0.0181023991338296,0.575052071561631
"PAFAH1B2",5.41480833264373,1.63027359367491,3.0957170053133,0.0181549042561119,0.575052071561631
"TERT",-1.59642736521129,-5.99666634957772,-63.8522852636784,0.0181569792776687,0.575052071561631
"S100A12",1.51678948624603,-3.71362320644944,-13.1193397092735,0.0181850944664128,0.575052071561631
"CEP55",1.76187387399438,-2.63902854929743,-6.22912079450424,0.0181959355225439,0.575052071561631
"CAMK2D",1.1827487341294,-2.87977447455235,-7.36035052793233,0.018248108574279,0.575334323651142
"ACBD7",-0.74032908731779,-3.27110490578642,-9.65385331363695,0.0184114547784059,0.57815344630419
"MMRN1",4.36100055575991,-5.15141671916463,-35.5411071611669,0.0184328072923881,0.57815344630419
"PRDM1",1.82502102392144,2.43681837470774,5.41446342993556,0.0184926302395425,0.57815344630419
"SESTD1",4.93141179229776,-2.67826473743087,-6.40085548870883,0.01851133920523,0.57815344630419
"PAPSS1",4.94029795987277,-1.74680262292619,-3.35613935901822,0.0185811252496823,0.578403623202086
"MTERF2",1.85788109136734,-3.13408956807794,-8.77920053037773,0.0186062946809841,0.578403623202086
"EPAS1",1.11342488139071,2.35355334187685,5.1108149004791,0.0186710351062624,0.57895088077846
"PANX1",2.7212943309626,-1.62124141121744,-3.07639640366476,0.0187519990845234,0.57895088077846
"IRF2BPL",4.20907625982541,1.72720366766874,3.31085463020109,0.0187544404070287,0.57895088077846
"HIST1H2BG",0.152229063819686,-2.65294689172867,-6.28950680448927,0.0188043496749598,0.579147852836437
"MMP9",1.88141452175474,-2.36205254083338,-5.1410125745916,0.0189632568971452,0.582030585623514
"ICAM2",3.24695305438959,-1.87446089569293,-3.66664576961981,0.0190123386271783,0.582030585623514
"CYBRD1",4.0848134053286,1.14749194121288,2.21528442485748,0.0190295149386232,0.582030585623514
"MAFG",6.28107225682408,1.6864893011904,3.21872495414986,0.0190735877486292,0.582030585623514
"PRKD3",4.90469050137148,-1.81675562901404,-3.52288072260473,0.019116675378991,0.582030585623514
"SUSD3",2.42334896995135,-3.0229150105874,-8.12808230312124,0.0192747821680885,0.585504513119673
"FCN1",3.71122410332131,-2.51693960636268,-5.72366647278546,0.0193725759050027,0.585987396736137
"LBH",3.56102140262294,1.93603377324338,3.82652220954741,0.0193787639657197,0.585987396736137
"CASP8",5.44838201295079,2.12397474431312,4.35893214111968,0.019441658036902,0.586556145535106
"CDKN1B",5.74973076825551,1.85451176950707,3.61629349304803,0.0195748942316892,0.588578785380875
"RETSAT",3.37398829659505,-1.48650440890446,-2.80209216492003,0.0196931949444323,0.588578785380875
"FAM45A",2.49726428207222,1.70641903659502,3.26349773179166,0.0197739839338707,0.588578785380875
"MARCH4",-2.11992157988965,-7.31701678595306,-159.456244477196,0.0198377805491871,0.588578785380875
"ZBTB18",4.04193742829357,2.12695682379469,4.3679514593122,0.0198770997974741,0.588578785380875
"SMIM10",2.14910932789517,-2.37639805233835,-5.19238749583194,0.0198886316750144,0.588578785380875
"ESAM",3.0223308844861,-4.37097366962825,-20.6916052679296,0.0198954808109037,0.588578785380875
"SIRPA",3.3450873649405,2.27078431997897,4.82585416941299,0.0200135851030963,0.588578785380875
"MBOAT2",5.70798548352317,-2.05308585164355,-4.14992669202476,0.0200583471285322,0.588578785380875
"TOP1MT",4.19155701026175,2.54952408639329,5.8544112227221,0.0200610281753987,0.588578785380875
"TNNI3",-0.915394849363437,-3.27031439120089,-9.648565001693,0.0201324155509733,0.588578785380875
"SOCS1",0.518611137930376,2.97719100596564,7.87451465556856,0.0201401540035812,0.588578785380875
"RUFY1",5.45422984703738,-1.57149548937548,-2.97212643414832,0.0201647518969232,0.588578785380875
"P2RX4",3.89812397333957,1.3496431000322,2.54849072029521,0.0202105659369729,0.588578785380875
"ZNF334",0.641890627726679,-4.74542196325881,-26.8234325506169,0.0202362321599017,0.588578785380875
"MRPS12",4.00122566329359,-1.6592050026012,-3.15842431745835,0.020238335803815,0.588578785380875
"ASMTL-AS1",3.48788074097289,1.32187948446198,2.49991576597086,0.0202607353404315,0.588578785380875
"DNAJC12",0.334711366135149,-4.33805231194125,-20.2247829100413,0.0203403233940075,0.588615167523751
"LIME1",3.32778685763811,1.48685686458824,2.80277680992857,0.0203504680241207,0.588615167523751
